id,path,w,h,kb,top8,dups
682,DAPR-2020--Core_Mixing/Mixing__Master-Buss_Processing_and_Endgame/Headroom_on_Delivery.png,1600,900,344,0.946,0
683,DAPR-2020--Core_Mixing/Mixing__Master-Buss_Processing_and_Endgame/Inter_Sample_Peak.png,1600,800,112,0.985,0
684,DAPR-2020--Core_Mixing/Mixing__Master-Buss_Processing_and_Endgame/Master_Bus_Delivery_Workflow.png,1672,941,1473,0.553,0
685,DAPR-2020--Core_Mixing/Mixing__Master-Buss_Processing_and_Endgame/Master_Chain_Order.png,1600,720,118,0.978,0
686,DAPR-2020--Core_Mixing/Mixing__Timing/Elastic_Audio_Timing_Correction.png,1672,941,1249,0.903,0
687,DAPR-2020--Core_Mixing/Mixing__Timing/Elastic_Audio_Warp_Markers.png,1600,900,469,0.955,0
688,DAPR-2020--Core_Mixing/Mixing__Timing/Marker_Rows_at_Varying_Offsets.png,1600,900,15,0.998,0
689,DAPR-2020--Core_Mixing/Mixing__Timing/Pro_Tools_Tce_Plugin_Preferences.png,353,106,6,0.954,0
690,DAPR-2020--Core_Mixing/Mixing__Timing/Waveform_Rows_against_Grid_Lines.png,1600,900,473,0.937,0
691,DAPR-2020--Core_Mixing/Mixing__Tuning/Correction_Amount_Comparison_Boxed.png,1600,900,47,0.995,0
692,DAPR-2020--Core_Mixing/Mixing__Tuning/Correction_Amount_Comparison_Curves.png,1600,900,324,0.955,0
693,DAPR-2020--Core_Mixing/Mixing__Tuning/Correction_Speed_Scoop.png,1600,900,176,0.978,0
694,DAPR-2020--Core_Mixing/Mixing__Tuning/Fast_Versus_Slow_Retune_Speed.png,1600,1100,210,0.979,0
695,DAPR-2020--Core_Mixing/Mixing__Tuning/Formant_Preservation_On_A_Pitch_Shift.png,1600,1400,186,0.983,0
696,DAPR-2020--Core_Mixing/Mixing__Tuning/Graph_Mode_Versus_Automatic_Mode.png,1600,1300,181,0.984,0
697,DAPR-2020--Core_Mixing/Mixing__Tuning/Lead_And_Double_Tuning_Before_And_After.png,1600,800,162,0.969,0
698,DAPR-2020--Core_Mixing/Mixing__Tuning/Pitch_Center_Drift_And_Vibrato.png,1600,800,147,0.975,0
699,DAPR-2020--Core_Mixing/Mixing__Tuning/Pitch_Correction_Natural_Contour.png,1672,941,1262,0.782,0
700,DAPR-2020--Core_Mixing/Mixing__Tuning/Scale_and_Target_Notes_Boxed.png,1600,900,37,0.982,0
701,DAPR-2020--Core_Mixing/Mixing__Tuning/Scale_and_Target_Notes_Curves.png,1600,900,935,0.826,0
702,DAPR-2020--Core_Mixing/Mixing__Tuning/Worked_Example_Lead_Phrase_Tuning.png,1600,850,119,0.987,0
703,DAPR-2020--Core_Mixing/Monitoring__Calibration_and_Monitoring/Gain_Stages_Chain.png,1600,900,235,0.983,0
704,DAPR-2020--Core_Mixing/Monitoring__Calibration_and_Monitoring/Head_Torso_Measurement.png,1600,900,222,0.98,0
705,DAPR-2020--Core_Mixing/Monitoring__Calibration_and_Monitoring/Headphone_Seal_Cross_Section.png,1600,900,598,0.943,0
706,DAPR-2020--Core_Mixing/Monitoring__Calibration_and_Monitoring/Metering_Preferences.png,1116,1400,185,0.964,0
707,DAPR-2020--Core_Mixing/Monitoring__Calibration_and_Monitoring/Ms_Matrix_Signal_Flow.png,1600,900,381,0.952,0
708,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Avtech_Engage.jpg,640,360,82,0.125,0
709,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Core_Mixing_DAPR_2020.png,1024,700,949,0.562,0
710,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Course_Outline.png,2176,480,1600,0.313,0
711,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Course_Outline_Banner_Alt.png,1024,1024,1358,0.44,0
712,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Dark_Purple_Course_Title_Card.jpg,655,550,45,0.915,0
713,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Grade_Breakdown.png,1600,900,274,0.968,0
714,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Learning_Outcomes.png,1600,900,62,0.994,0
715,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Syllabus_Banner.jpg,1600,600,176,0.15,0
716,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Weekly_Rhythm.png,1600,900,852,0.903,0
717,DAPR-2020--Core_Mixing/Orientation__Course_Orientation_and_Feedback/Worksheet_to_PDF_Flow.png,1600,900,93,0.977,0
718,DAPR-2020--Core_Mixing/Pro_Tools__Fundamentals/PT_Identify_Beat_Bar_Beat_Markers.jpg,383,92,14,0.419,0
719,DAPR-2020--Core_Mixing/Pro_Tools__Fundamentals/Playback_Engine_Window.png,503,670,53,0.951,0
720,DAPR-2020--Core_Mixing/Pro_Tools__Fundamentals/Workstation_Before_You_Start.jpg,1600,900,284,0.236,0
721,DAPR-2020--Core_Mixing/Professional_Practice__Presentations_and_Sessions/Core_Mixing_Lab_DAPR_2020L.png,1024,700,1039,0.518,0
722,DAPR-2020--Core_Mixing/Professional_Practice__Presentations_and_Sessions/Professional_Practice_Multitrack_Download_Flow.png,1600,900,463,0.955,0
723,DAPR-2020--Core_Mixing/Professional_Practice__Presentations_and_Sessions/Professional_Practice_Network_Drive_Path.png,1600,900,280,0.973,0
724,DAPR-2020--Core_Mixing/Professional_Practice__Presentations_and_Sessions/Professional_Practice_Session_Delivery_Package.png,1600,900,522,0.893,0
725,DAPR-2020--Core_Mixing/Professional_Practice__Presentations_and_Sessions/Room_Set_For_A_Presentation.jpg,1600,900,302,0.472,0
726,DAPR-2020--Core_Mixing/Professional_Practice__Presentations_and_Sessions/Ten_Minutes_Divided.jpg,1600,900,271,0.511,0
727,DAPR-2020--Core_Mixing/_unused/Orientation__Course_Orientation_and_Feedback/Open_Canvas_Page_in_New_Tab.png,1837,910,48,0.993,0
728,DAPR-2020--Core_Mixing/_unused/Orientation__Course_Orientation_and_Feedback/Please_Complete_Your_Course_Evaluations.png,1919,1199,270,0.929,0
729,DAPR-2020--Core_Mixing/_unused/Orientation__Course_Orientation_and_Feedback/Student_Course_Evaluations.png,500,884,102,0.928,0
730,DAPR-2020--Core_Mixing/macOS__Foundations/Aax_Plugins_Folder.png,2846,3204,2273,0.939,0
731,DAPR-2020--Core_Mixing/macOS__Foundations/About_General_Settings.png,723,2070,325,0.951,0
732,DAPR-2020--Core_Mixing/macOS__Foundations/About_This_MAC.png,560,1006,139,0.877,0
733,DAPR-2020--Core_Mixing/macOS__Foundations/About_This_MAC_M5.png,1120,2012,272,0.922,0
734,DAPR-2020--Core_Mixing/macOS__Foundations/Activity_Monitor_CPU_Tab.png,1080,944,413,0.929,0
735,DAPR-2020--Core_Mixing/macOS__Foundations/Air_Effects_Pkg_Installer.png,620,469,218,0.247,0
736,DAPR-2020--Core_Mixing/macOS__Foundations/Apogee_Installer_Example.png,650,714,88,0.94,0
737,DAPR-2020--Core_Mixing/macOS__Foundations/App_Leftover_Files.png,1600,612,45,0.956,0
738,DAPR-2020--Core_Mixing/macOS__Foundations/Application_Support_Folder.png,1962,1734,1042,0.887,0
739,DAPR-2020--Core_Mixing/macOS__Foundations/Audio_Devices_Window.png,1416,1012,466,0.922,0
740,DAPR-2020--Core_Mixing/macOS__Foundations/Audio_MIDI_Setup_MIDI_Studio.png,1693,512,264,0.83,1
741,DAPR-2020--Core_Mixing/macOS__Foundations/CPU_Architecture_Timeline.png,1600,451,43,0.971,0
742,DAPR-2020--Core_Mixing/macOS__Foundations/Cd_Alias_Icon.png,376,362,56,0.353,0
743,DAPR-2020--Core_Mixing/macOS__Foundations/Cloud_Status_Icon.png,430,366,74,0.884,0
744,DAPR-2020--Core_Mixing/macOS__Foundations/Cmd_Opt_H_After.jpg,3024,1964,631,0.344,0
745,DAPR-2020--Core_Mixing/macOS__Foundations/Cmd_Opt_H_Before.jpg,3024,1964,568,0.762,0
746,DAPR-2020--Core_Mixing/macOS__Foundations/Compress_Context_Menu.png,618,1056,301,0.379,0
747,DAPR-2020--Core_Mixing/macOS__Foundations/Compressed_Zip_Result.png,330,382,75,0.463,0
748,DAPR-2020--Core_Mixing/macOS__Foundations/Console_No_Messages.png,1080,949,105,0.984,0
749,DAPR-2020--Core_Mixing/macOS__Foundations/DMG_PKG_EXE_Flow.png,1600,632,65,0.954,0
750,DAPR-2020--Core_Mixing/macOS__Foundations/Dark_Toolbar_with_Labeled_Capture_Buttons.png,1600,350,27,0.99,0
751,DAPR-2020--Core_Mixing/macOS__Foundations/Disk_Utility_Erase_Dialog.png,1078,907,279,0.896,0
752,DAPR-2020--Core_Mixing/macOS__Foundations/Disk_Utility_Macintosh_Hd.png,1080,885,273,0.906,0
753,DAPR-2020--Core_Mixing/macOS__Foundations/Dolby_Audio_Bridge_Speaker_Config.png,3932,1886,1390,0.905,0
754,DAPR-2020--Core_Mixing/macOS__Foundations/Dropbox_Installer.png,396,448,54,0.911,0
755,DAPR-2020--Core_Mixing/macOS__Foundations/External_Drive_Sidebar.png,524,322,48,0.964,0
756,DAPR-2020--Core_Mixing/macOS__Foundations/File_System_Timeline.png,1600,440,25,0.991,0
757,DAPR-2020--Core_Mixing/macOS__Foundations/Finder_Settings_Advanced.png,754,794,234,0.916,0
758,DAPR-2020--Core_Mixing/macOS__Foundations/Finder_Settings_General.png,754,852,178,0.959,0
759,DAPR-2020--Core_Mixing/macOS__Foundations/Finder_View_Options.png,472,1292,139,0.978,0
760,DAPR-2020--Core_Mixing/macOS__Foundations/Force_Quit_Window.png,2160,1308,231,0.99,0
761,DAPR-2020--Core_Mixing/macOS__Foundations/Function_Keys_Panel.png,723,2070,309,0.966,0
762,DAPR-2020--Core_Mixing/macOS__Foundations/Get_Info_Kind_Architecture.png,534,1782,298,0.945,0
763,DAPR-2020--Core_Mixing/macOS__Foundations/Go_to_Folder_Autocomplete.png,1222,1180,817,0.776,0
764,DAPR-2020--Core_Mixing/macOS__Foundations/Hardware_Software_Firmware_Stack.png,1600,1088,70,0.981,0
765,DAPR-2020--Core_Mixing/macOS__Foundations/Home_Folder_Contents.png,790,1550,332,0.925,0
766,DAPR-2020--Core_Mixing/macOS__Foundations/Launch_Agents_Daemons_Folders.png,3024,1964,1513,0.912,0
767,DAPR-2020--Core_Mixing/macOS__Foundations/Launch_Agents_vs_Daemons.png,1600,716,70,0.972,0
768,DAPR-2020--Core_Mixing/macOS__Foundations/Launchctl_List_Terminal.png,1081,2527,660,0.999,0
769,DAPR-2020--Core_Mixing/macOS__Foundations/Leftover_Folder_Diagram.png,1600,568,43,0.985,0
770,DAPR-2020--Core_Mixing/macOS__Foundations/Library_Audio_Folder.png,1512,874,334,0.922,0
771,DAPR-2020--Core_Mixing/macOS__Foundations/Login_Items_Panel.png,1446,1898,973,0.922,0
772,DAPR-2020--Core_Mixing/macOS__Foundations/Macintosh_Hd_Get_Info.png,534,1730,225,0.955,0
773,DAPR-2020--Core_Mixing/macOS__Foundations/Mouse_Settings_Panel.png,1446,1898,509,0.94,0
774,DAPR-2020--Core_Mixing/macOS__Foundations/New_Smart_Folder_Menu.png,828,426,182,0.555,0
775,DAPR-2020--Core_Mixing/macOS__Foundations/Package_Contents_Folder.png,1512,950,273,0.971,0
776,DAPR-2020--Core_Mixing/macOS__Foundations/Package_Contents_Menu.png,948,246,90,0.868,0
777,DAPR-2020--Core_Mixing/macOS__Foundations/Privacy_Security_Pane.png,1600,1000,74,0.955,0
778,DAPR-2020--Core_Mixing/macOS__Foundations/Quick_Look_Preview.png,1840,800,350,0.858,0
779,DAPR-2020--Core_Mixing/macOS__Foundations/Root_Folder_Tree.png,1600,674,51,0.966,0
780,DAPR-2020--Core_Mixing/macOS__Foundations/Screenshot_Options_Menu_over_System_Settings.jpg,4032,3024,6022,0.072,0
781,DAPR-2020--Core_Mixing/macOS__Foundations/Sharing_Permissions.png,534,1882,324,0.961,0
782,DAPR-2020--Core_Mixing/macOS__Foundations/Skim_Dmg_Drag_to_Applications.png,540,352,62,0.846,0
783,DAPR-2020--Core_Mixing/macOS__Foundations/Smart_Folder_Icon.png,370,422,101,0.353,0
784,DAPR-2020--Core_Mixing/macOS__Foundations/Smart_Folder_Results.png,3024,1898,983,0.982,0
785,DAPR-2020--Core_Mixing/macOS__Foundations/Sound_Output_List.png,1446,1898,781,0.917,0
786,DAPR-2020--Core_Mixing/macOS__Foundations/Spotlight_Audio_MIDI_Setup.jpg,1790,1592,371,0.296,0
787,DAPR-2020--Core_Mixing/macOS__Foundations/Spotlight_Pro_Tools.jpg,1790,1592,357,0.298,0
788,DAPR-2020--Core_Mixing/macOS__Foundations/System_Info_Memory.png,1200,1652,302,0.982,0
789,DAPR-2020--Core_Mixing/macOS__Foundations/System_Information_USB.png,1512,949,310,0.963,0
790,DAPR-2020--Core_Mixing/macOS__Foundations/Terminal_Pwd_Ls_Cd.png,5282,686,289,0.992,0
791,DAPR-2020--Core_Mixing/macOS__Foundations/Time_Machine_Restore.jpg,5712,4284,3355,0.313,0
792,DAPR-2020--Core_Mixing/macOS__Foundations/Turbotax_Leftover_Folder.png,922,582,133,0.952,0
793,DAPR-2020--Core_Mixing/macOS__Foundations/Utilities_Folder.png,1280,1050,546,0.921,0
794,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/AC_Waveform.png,1564,1006,1283,0.594,0
795,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/AC_vs_DC_Traces.png,2100,880,35,0.998,0
796,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Assignment_Bench.jpg,1600,900,206,0.434,0
797,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Audio_AC_vs_Power_AC.png,1536,1024,1640,0.721,0
798,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Audio_Signal_Levels.png,1536,1024,1571,0.788,0
799,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Battery_Lamp_Circuit.jpg,1600,900,240,0.573,0
800,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Bench_PSU.jpg,960,1280,153,0.187,0
801,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/DC_Power_Sources_Audio.png,1536,1024,1562,0.729,0
802,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Frequency_Worked_Examples.png,1600,1000,119,0.964,0
803,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Frequency_and_Period.png,1536,1024,1343,0.865,0
804,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Nikola_Tesla.jpg,940,1260,402,0.51,0
805,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Outlet_and_Battery.jpg,1600,900,157,0.74,0
806,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Peak_P2P_RMS.jpg,2100,880,136,0.953,0
807,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Peak_P2P_RMS.png,2100,880,57,0.995,0
808,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Peak_P2p_RMS_Voltage.png,1672,941,2046,0.7,0
809,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Polarity_Phase_Delay.png,1672,941,1155,0.889,0
810,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Power_Sources_Audio.png,1536,1024,1602,0.759,0
811,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Sine_Wave_Parts.png,1536,1024,1499,0.827,0
812,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Thomas_Edison.jpg,960,1229,138,0.745,0
813,DAPR-2255--Audio_Hardware_I/AC_and_DC_Electricity/Why_This_Matters.png,1536,1024,1751,0.61,0
814,DAPR-2255--Audio_Hardware_I/Auxiliary_Resources/Reference_Downloads.png,1600,600,539,0.214,0
815,DAPR-2255--Audio_Hardware_I/Batteries/Alkaline_Cross_Section.jpg,960,795,69,0.948,0
816,DAPR-2255--Audio_Hardware_I/Batteries/Alkaline_Cross_Section.png,1600,1600,1901,0.724,0
817,DAPR-2255--Audio_Hardware_I/Batteries/Assignment_Bench.jpg,1600,900,350,0.467,0
818,DAPR-2255--Audio_Hardware_I/Batteries/Battery_Symbol.jpg,960,1800,5,1.0,0
819,DAPR-2255--Audio_Hardware_I/Batteries/Car_Battery.jpg,960,720,177,0.2,0
820,DAPR-2255--Audio_Hardware_I/Batteries/Cells_Series_Parallel.png,1774,887,989,0.963,0
821,DAPR-2255--Audio_Hardware_I/Batteries/Chemistries_Audio.png,1536,1024,1567,0.749,0
822,DAPR-2255--Audio_Hardware_I/Batteries/Coin_Cell.jpg,798,591,241,0.429,0
823,DAPR-2255--Audio_Hardware_I/Batteries/Disposal_Recycling_Guide.png,1536,1024,1569,0.743,0
824,DAPR-2255--Audio_Hardware_I/Batteries/Galvanic_Cell.jpg,960,1019,70,0.92,0
825,DAPR-2255--Audio_Hardware_I/Batteries/History_Timeline.png,1536,1024,1626,0.723,0
826,DAPR-2255--Audio_Hardware_I/Batteries/Lithium_Ion.jpg,960,720,205,0.338,0
827,DAPR-2255--Audio_Hardware_I/Batteries/Primary_Cell_Diagram.jpg,1774,887,1627,0.641,0
828,DAPR-2255--Audio_Hardware_I/Batteries/Runtime_Estimation.png,1536,1024,1458,0.78,0
829,DAPR-2255--Audio_Hardware_I/Batteries/Series_Parallel_Cells.jpg,2100,880,133,0.855,0
830,DAPR-2255--Audio_Hardware_I/Batteries/Series_Parallel_Cells.png,2100,880,46,0.99,0
831,DAPR-2255--Audio_Hardware_I/Batteries/Studio_Backup_Power_Reference.png,1536,1024,1478,0.796,0
832,DAPR-2255--Audio_Hardware_I/Batteries/Types_Assorted.jpg,1600,900,200,0.657,0
833,DAPR-2255--Audio_Hardware_I/Batteries/Volta_Portrait.jpg,960,1280,192,0.297,0
834,DAPR-2255--Audio_Hardware_I/Batteries/Voltaic_Pile.jpg,960,786,27,0.977,0
835,DAPR-2255--Audio_Hardware_I/Batteries/Zinc_Carbon_Diagram.jpg,1536,1024,374,0.696,0
836,DAPR-2255--Audio_Hardware_I/Capacitors/Assignment_Bench.jpg,1600,900,319,0.696,0
837,DAPR-2255--Audio_Hardware_I/Capacitors/Axial.jpg,960,664,149,0.409,0
838,DAPR-2255--Audio_Hardware_I/Capacitors/Ceramic.jpg,1000,667,30,0.927,0
839,DAPR-2255--Audio_Hardware_I/Capacitors/Ceramic_3_Digit_Code.png,1536,1024,1373,0.829,0
840,DAPR-2255--Audio_Hardware_I/Capacitors/Charging_Curve.jpg,2100,880,119,0.969,0
841,DAPR-2255--Audio_Hardware_I/Capacitors/Charging_Curve.png,2100,880,52,0.995,0
842,DAPR-2255--Audio_Hardware_I/Capacitors/Charging_Graph.jpg,1536,1024,952,0.973,0
843,DAPR-2255--Audio_Hardware_I/Capacitors/Charging_Stages.jpg,960,360,30,0.973,0
844,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_3D_Render.jpg,615,615,48,0.4,0
845,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_Aluminum.png,1536,1024,1877,0.656,0
846,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_Large_Bank.jpg,1600,1200,362,0.201,0
847,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_Power_Supply_Macro.jpg,4194,2516,961,0.217,0
848,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_Types.jpg,960,559,102,0.605,0
849,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_Variety.jpg,960,712,124,0.391,0
850,DAPR-2255--Audio_Hardware_I/Capacitors/Electrolytic_on_PCB.jpg,1000,662,127,0.248,0
851,DAPR-2255--Audio_Hardware_I/Capacitors/Film_Cap.jpg,960,611,83,0.76,0
852,DAPR-2255--Audio_Hardware_I/Capacitors/High_Pass_RC.jpg,2100,880,92,0.976,0
853,DAPR-2255--Audio_Hardware_I/Capacitors/High_Pass_RC.png,2100,880,30,0.998,0
854,DAPR-2255--Audio_Hardware_I/Capacitors/History_Timeline.png,1536,1024,1612,0.755,0
855,DAPR-2255--Audio_Hardware_I/Capacitors/Kemet_330uF_450V_Product.jpg,714,716,44,0.893,0
856,DAPR-2255--Audio_Hardware_I/Capacitors/Kit_Storage_Bins.jpg,2382,1414,985,0.163,0
857,DAPR-2255--Audio_Hardware_I/Capacitors/Kit_Value_Labels.jpg,3590,2018,1735,0.062,0
858,DAPR-2255--Audio_Hardware_I/Capacitors/Leyden_Jar.png,1448,1086,1838,0.152,0
859,DAPR-2255--Audio_Hardware_I/Capacitors/Pass_AC_Frequency_Dependent.png,1536,1024,1675,0.776,0
860,DAPR-2255--Audio_Hardware_I/Capacitors/Rc_Filter.jpg,960,538,13,0.995,0
861,DAPR-2255--Audio_Hardware_I/Capacitors/Supercap.jpg,960,720,178,0.259,0
862,DAPR-2255--Audio_Hardware_I/Capacitors/Symbol.jpg,960,455,1,1.0,0
863,DAPR-2255--Audio_Hardware_I/Capacitors/Types_in_Audio_Circuits.png,1536,1024,1459,0.808,0
864,DAPR-2255--Audio_Hardware_I/Capacitors/Various_Types.jpg,960,640,132,0.219,0
865,DAPR-2255--Audio_Hardware_I/Course_Orientation/Bench_Overview.jpg,1600,900,515,0.265,0
866,DAPR-2255--Audio_Hardware_I/Course_Orientation/Prerequisites_Bench.png,1600,600,498,0.179,0
867,DAPR-2255--Audio_Hardware_I/Course_Orientation/Syllabus_Banner.png,1600,600,585,0.209,0
868,DAPR-2255--Audio_Hardware_I/Course_Orientation/Term_Timeline.png,1600,1000,98,0.966,0
869,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/1N4001_Diode.jpg,960,640,12,0.983,0
870,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Assignment_Bench.jpg,1600,900,310,0.858,0
871,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Assorted_LEDs.jpg,960,338,29,0.824,0
872,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Braun_Portrait.jpg,280,396,63,0.616,0
873,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Bridge_Rectifier.jpg,480,416,13,0.984,0
874,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Cathode_Band_and_Symbol.png,2100,880,31,0.997,0
875,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Colors.png,1564,1006,1612,0.365,0
876,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Diode_1N4001_B.jpg,960,203,37,0.35,0
877,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Diode_Symbol.jpg,960,412,7,0.995,0
878,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Flyback_Protection.png,1600,900,226,0.987,0
879,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Kit_Parts.jpg,960,720,116,0.499,0
880,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/LED_5mm_Cycling.jpg,960,1200,159,0.504,0
881,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/LED_Circuit.jpg,1774,887,655,0.993,0
882,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/LED_Circuit.png,1600,900,16,0.998,0
883,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/LED_RGB_Projector.jpg,960,640,78,0.175,0
884,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Overview_Banner.png,1600,600,560,0.469,0
885,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Photodiode_Symbol.jpg,960,333,9,0.992,0
886,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Protection_Circuits_Diagram.png,1586,992,1069,0.905,0
887,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/RGB_LED.jpg,960,640,32,0.927,0
888,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Reverse_Polarity_Protection.png,1600,900,157,0.985,0
889,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Schottky_Symbol.jpg,960,412,8,0.995,0
890,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Series_Resistor_Method.jpg,2100,880,145,0.845,0
891,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Series_Resistor_Method.png,2100,880,93,0.987,0
892,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Zener_Photo.jpg,960,640,69,0.812,0
893,DAPR-2255--Audio_Hardware_I/Diodes_and_LEDs/Zener_Symbol.jpg,960,400,22,0.992,0
894,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Air_Coil.jpg,960,720,80,0.745,0
895,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Assignment_Bench.jpg,1600,900,376,0.267,0
896,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Assorted_Inductors.png,1564,1006,1433,0.799,0
897,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Audio_Voltage_Current_Impedance.png,1536,1024,1837,0.689,0
898,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Chip_Inductor_Internal_Structure.jpg,1448,822,159,0.719,0
899,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Choke.jpg,760,899,179,0.712,0
900,DAPR-2255--Audio_Hardware_I/Inductors_and_Transformers/Faraday_Portrait.jpg,960,1241,151,0.737,0
